tag,method,x0,y0,xf,yf,f(xf),iters,grad_norm_fin
random_newton,"Newton (regularizado, Armijo)",-8.844742033277782,-59.527327040953935,-1.5535113648235902e-19,-1.5535113648235902e-19,-3.1148154493098046,15,3.010341611841452e-18
random_newton,"Newton (regularizado, Armijo)",-38.8086751698695,15.843913788379197,5.293955920339377e-23,-5.459392042849983e-23,-3.1148154493098046,27,1.0419969323649058e-21
random_newton,"Newton (regularizado, Armijo)",-64.64544341215367,71.32285681847509,-5.719827145559894e-16,5.719822910395158e-16,-3.1148154493098046,35,1.108368286454692e-14
random_newton,"Newton (regularizado, Armijo)",51.70390596704203,43.892591190187346,8.271806125530277e-25,8.271806125530277e-25,-3.1148154493098046,13,1.6028825246216627e-23
random_newton,"Newton (regularizado, Armijo)",-13.581392044979253,25.461768140488644,-8.077935669463161e-28,8.077935669463161e-28,-3.1148154493098046,8,1.5653149654508425e-26
random_newton,"Newton (regularizado, Armijo)",16.819593782547116,29.969320310964008,-4121.455866032209,-4121.455866032209,-1.5574077393725598,7,5.0501355234499374e-12
random_newton,"Newton (regularizado, Armijo)",-83.11113577202218,-16.838519565878073,-1.2288161075702311e-16,-1.2288161075702311e-16,-3.1148154493098046,18,2.38115815930305e-15
random_newton,"Newton (regularizado, Armijo)",-91.6771652276215,-1.2018361510962166,-2.607053062200857e-15,-2.607053062200857e-15,-3.1148154493098046,95,5.0518589661641254e-14
random_newton,"Newton (regularizado, Armijo)",-34.02775753344294,-71.09516222679062,-1.381993816802242e-13,-1.381993816802242e-13,-3.1148154493098046,17,2.6779807269062392e-12
random_newton,"Newton (regularizado, Armijo)",-79.31940645548967,17.528914435542404,1.6155871338926322e-27,-1.6155871338926322e-27,-3.1148154493098046,17,3.130629930901685e-26
random_newton,"Newton (regularizado, Armijo)",-65.88140629262278,85.02402367535944,-4.147547648207517e-14,4.147547648207517e-14,-3.1148154493098046,50,8.036977105675724e-13
random_newton,"Newton (regularizado, Armijo)",16.21222794007899,-30.62603909303259,-3871.046997649611,3871.0469976496165,-1.5574077413382466,7,5.3221786565711356e-11
random_newton,"Newton (regularizado, Armijo)",18.183098296283347,-95.4392257940605,0.0,-1.6155871338926322e-27,-3.1148154493098046,23,2.2136896535261543e-26
random_newton,"Newton (regularizado, Armijo)",91.71184264828906,-3.539312611419959,-8.142603277294484e-13,8.142603311175802e-13,-3.1148154493098046,20,1.5778460383607696e-11
random_newton,"Newton (regularizado, Armijo)",56.547045450057254,-83.45400001551229,3.548890815821635e-12,-3.548890815821635e-12,-3.1148154493098046,38,6.876920208409922e-11
random_newton,"Newton (regularizado, Armijo)",-2.668333832367935,-1.8586011290958169,1.8766544342011058e-18,1.8766544342011058e-18,-3.1148154493098046,6,3.6365172873800526e-17
random_newton,"Newton (regularizado, Armijo)",87.56529099499656,14.345610475215082,-8.292632531180233e-13,-8.292632497298915e-13,-3.1148154493098046,22,1.6069181915614474e-11
random_newton,"Newton (regularizado, Armijo)",-5.302119788609232,-46.60486738162128,-1.888716183370007e-16,1.8887183009523752e-16,-3.1148154493098046,13,3.6598921873524866e-15
random_newton,"Newton (regularizado, Armijo)",-33.68620053148956,4.134480494307553,7.841363768425289e-13,-7.839794080848755e-13,-3.1148154493098046,10,1.5193207884058813e-11
random_newton,"Newton (regularizado, Armijo)",-12.217707938990657,-95.67758402393392,1.2924697071141057e-26,1.2924697071141057e-26,-3.1148154493098046,22,2.504503944721348e-25
random_newton,"Newton (regularizado, Armijo)",65.25838483887156,79.23215436795334,-1.6167741380716458e-19,-1.6167741380716458e-19,-3.1148154493098046,42,3.132930067324517e-18
random_newton,"Newton (regularizado, Armijo)",-71.95018220027785,10.807228707809884,-8.271806125530277e-25,4.1359030627651384e-25,-3.1148154493098046,43,1.267189899871344e-23
random_newton,"Newton (regularizado, Armijo)",-78.28485177291128,34.448018607962325,7.77990766563175e-13,-7.779907631750432e-13,-3.1148154493098046,23,1.5075641067999444e-11
random_newton,"Newton (regularizado, Armijo)",-43.753243232198336,31.88452693838036,1.8307770121954448e-15,-1.8307770121954448e-15,-3.1148154493098046,12,3.547617575646476e-14
random_newton,"Newton (regularizado, Armijo)",45.39892285737653,53.72949838353139,-1.0663372108595838e-12,-1.066337207471452e-12,-3.1148154493098046,18,2.066312062911982e-11
random_newton,"Newton (regularizado, Armijo)",-78.45181080882068,83.20236902752157,9.087922370209795e-18,-9.087922370209795e-18,-3.1148154493098046,56,1.7610267614188953e-16
random_newton,"Newton (regularizado, Armijo)",-53.95720182102384,-92.51748876476404,0.0,1.0339757656912846e-25,-3.1148154493098046,40,1.4167613782567387e-24
random_newton,"Newton (regularizado, Armijo)",10.97049387829668,-25.81554322751225,8.933550615572699e-23,-8.933550615572699e-23,-3.1148154493098046,14,1.7311131265913955e-21
random_newton,"Newton (regularizado, Armijo)",65.95794862648262,61.650294412860376,1.8652194894131727e-18,1.865272428972376e-18,-3.1148154493098046,28,3.614410331964415e-17
random_newton,"Newton (regularizado, Armijo)",-36.57222143545693,90.57987901394898,1.0339757656912846e-25,0.0,-3.1148154493098046,30,1.4167613782567387e-24
random_newton,"Newton (regularizado, Armijo)",-41.816432371976276,3.0114258463429024,-2.3043975175317602e-14,-2.3043975175317602e-14,-3.1148154493098046,28,4.4653833208601846e-13
random_newton,"Newton (regularizado, Armijo)",-48.80698188647945,87.20871400979266,-1.4227506535912076e-22,1.4227506535912076e-22,-3.1148154493098046,37,2.75695794234926e-21
random_newton,"Newton (regularizado, Armijo)",-67.07843648359636,-91.0178761215342,6.462348535570529e-27,6.462348535570529e-27,-3.1148154493098046,55,1.252251972360674e-25
random_newton,"Newton (regularizado, Armijo)",-12.980587999392412,98.4751128111674,-2.9122292075143934e-14,2.9122292075143934e-14,-3.1148154493098046,31,5.643218945872438e-13
random_newton,"Newton (regularizado, Armijo)",78.3354532509828,49.72160389138983,2.5649216434044282e-20,2.566245132384513e-20,-3.1148154493098046,33,4.971500603740034e-19
random_newton,"Newton (regularizado, Armijo)",78.15849817570498,78.68932793957265,0.0,0.0,-3.1148154493098046,47,0.0
random_newton,"Newton (regularizado, Armijo)",3.771672077289807,-36.8141896338414,-1.4558378780933287e-22,1.4558378780933287e-22,-3.1148154493098046,14,2.8210732433341263e-21
random_newton,"Newton (regularizado, Armijo)",54.4024864221976,32.33225263355223,0.0,0.0,-3.1148154493098046,14,0.0
random_newton,"Newton (regularizado, Armijo)",-25.268454225257983,-81.10666638769695,-1.21821506671887e-15,-1.21821506671887e-15,-3.1148154493098046,26,2.3606158220364618e-14
random_newton,"Newton (regularizado, Armijo)",49.35792226980519,-47.50789681542707,2.5849394142282115e-26,0.0,-3.1148154493098046,21,3.541903445641847e-25
random_newton,"Newton (regularizado, Armijo)",87.36263010675586,-51.80588499886305,-4.1359030627651384e-25,4.1359030627651384e-25,-3.1148154493098046,36,8.014412623108313e-24
random_newton,"Newton (regularizado, Armijo)",-75.44841351770279,66.22253442498123,0.0,0.0,-3.1148154493098046,39,0.0
random_newton,"Newton (regularizado, Armijo)",-69.34313667510119,-64.14633836845218,-2.5849394142282115e-26,-2.5849394142282115e-26,-3.1148154493098046,31,5.009007889442696e-25
random_newton,"Newton (regularizado, Armijo)",19.876558304168697,74.91240816749288,4.0084733085978333e-16,4.0084733085978333e-16,-3.1148154493098046,19,7.767483569196869e-15
random_newton,"Newton (regularizado, Armijo)",-60.71306685708535,-37.93526541998104,-3.308722450212111e-24,-2.481541837659083e-24,-3.1148154493098046,21,5.667045513026954e-23
random_newton,"Newton (regularizado, Armijo)",55.48096764823552,94.36528521219347,2.8160492939800254e-14,2.816049124573436e-14,-3.1148154493098046,44,5.456844608691747e-13
random_newton,"Newton (regularizado, Armijo)",0.1482372404684611,-71.22049948974984,-112.95908874241336,-112.95908874241336,-1.5574273171225963,200,2.452869528438156e-07
random_newton,"Newton (regularizado, Armijo)",-97.21274245835968,-54.06879400022895,-5.169878828456423e-26,-5.169878828456423e-26,-3.1148154493098046,47,1.0018015778885392e-24
random_newton,"Newton (regularizado, Armijo)",-73.63555644269579,35.531734722571485,0.0,0.0,-3.1148154493098046,23,0.0
random_newton,"Newton (regularizado, Armijo)",-75.63349907429378,1.265986324126601,-1.5716431638507526e-23,1.5716431638507526e-23,-3.1148154493098046,16,3.045476796781159e-22
random_newton,"Newton (regularizado, Armijo)",38.85248712857731,16.223321844180475,-2.150669592637872e-23,-2.150669592637872e-23,-3.1148154493098046,25,4.167494564016323e-22
random_newton,"Newton (regularizado, Armijo)",-60.04486966798848,60.82490523645254,0.0,-5.169878828456423e-26,-3.1148154493098046,24,7.083806891283694e-25
random_newton,"Newton (regularizado, Armijo)",43.08142592316034,47.79680078310835,5.194694246833014e-22,5.194694246833014e-22,-3.1148154493098046,18,1.0066102254624043e-20
random_newton,"Newton (regularizado, Armijo)",-73.78844968853736,-75.24923926993108,-5.181322019110098e-13,-5.181322019110098e-13,-3.1148154493098046,39,1.0040190005464612e-11
random_newton,"Newton (regularizado, Armijo)",85.51251020130152,-20.484361235011875,-1.246254398371829e-16,1.246254398371829e-16,-3.1148154493098046,24,2.4149494875341143e-15
random_newton,"Newton (regularizado, Armijo)",-39.81026164381205,-2.2831909296933333,-7.38536497040497e-17,-7.385343794581289e-17,-3.1148154493098046,10,1.4311089136037421e-15
random_newton,"Newton (regularizado, Armijo)",32.57284255271648,91.12465140939398,-8.414421062859483e-15,-8.414421062859483e-15,-3.1148154493098046,25,1.630517963282327e-13
random_newton,"Newton (regularizado, Armijo)",-42.710754623589,84.96168586240543,6.07597908889191e-17,-6.07597908889191e-17,-3.1148154493098046,32,1.1773826119416158e-15
random_newton,"Newton (regularizado, Armijo)",-95.02810172274874,11.039608465364935,-7.22902623585776e-14,7.229025897044581e-14,-3.1148154493098046,27,1.4008161429443853e-12
random_newton,"Newton (regularizado, Armijo)",26.795022336217016,-78.82051924984934,8.271806125530277e-25,-8.271806125530277e-25,-3.1148154493098046,27,1.6028825246216627e-23
random_newton,"Newton (regularizado, Armijo)",-71.93208058721747,-16.177136136739236,-1.2924697071141057e-26,0.0,-3.1148154493098046,17,1.7709517228209234e-25
random_newton,"Newton (regularizado, Armijo)",93.24638242863634,19.208510646874572,-7.553416307140223e-19,-7.553416307140223e-19,-3.1148154493098046,25,1.4636753831233206e-17
random_newton,"Newton (regularizado, Armijo)",86.60464432004224,60.87218312259415,1.6543612251060553e-24,2.0679515313825692e-24,-3.1148154493098046,44,3.6286796479097966e-23
random_newton,"Newton (regularizado, Armijo)",-6.523679688941698,56.95268985043748,2.4086822217762177e-12,-2.4086822285524813e-12,-3.1148154493098046,16,4.667462688912153e-11
random_newton,"Newton (regularizado, Armijo)",-96.43264320460246,-78.17120064685301,-1.7332517562309527e-16,-1.7332517562309527e-16,-3.1148154493098046,72,3.358636443687562e-15
random_newton,"Newton (regularizado, Armijo)",65.88572297654727,59.36341766503236,8.713766741583889e-17,8.713766741583889e-17,-3.1148154493098046,24,1.6885241532203922e-15
random_newton,"Newton (regularizado, Armijo)",-53.47185160671326,6.153918119810697,0.0,0.0,-3.1148154493098046,16,0.0
random_newton,"Newton (regularizado, Armijo)",21.203164140002187,73.54779075520224,4.0206748182030315e-17,4.0206748182030315e-17,-3.1148154493098046,24,7.791127240510456e-16
random_newton,"Newton (regularizado, Armijo)",20.62143146774514,-17.48568614526394,0.0,0.0,-3.1148154493098046,14,0.0
random_newton,"Newton (regularizado, Armijo)",-25.163191318563463,-14.823582725298024,-6.0751955834157e-17,-6.0751955834157e-17,-3.1148154493098046,16,1.1772307869088837e-15
random_newton,"Newton (regularizado, Armijo)",30.38620511599484,73.49812635046499,-3.812495295591606e-17,-3.812516471415287e-17,-3.1148154493098046,21,7.387744542086638e-16
random_newton,"Newton (regularizado, Armijo)",-9.220623584740054,-50.432087409728375,5.169878828456423e-26,5.169878828456423e-26,-3.1148154493098046,18,1.0018015778885392e-24
random_newton,"Newton (regularizado, Armijo)",-52.66752740048377,49.202856048689284,-9.58485305284796e-14,9.58485305284796e-14,-3.1148154493098046,20,1.857320303005977e-12
random_newton,"Newton (regularizado, Armijo)",63.31375268478209,-78.94438402917501,4.3848907184808154e-13,-4.3848907523621333e-13,-3.1148154493098046,40,8.496892486986257e-12
random_newton,"Newton (regularizado, Armijo)",-86.68822860896437,18.886732751290353,-2.0679515313825692e-25,0.0,-3.1148154493098046,19,2.8335227565134775e-24
random_newton,"Newton (regularizado, Armijo)",-70.76535116146034,64.93283809126825,0.0,0.0,-3.1148154493098046,38,0.0
random_newton,"Newton (regularizado, Armijo)",-37.93306521518511,-71.22561340577147,8.852873946071926e-14,8.852873776665337e-14,-3.1148154493098046,23,1.7154798588993767e-12
random_newton,"Newton (regularizado, Armijo)",84.19409449749006,-66.89365545294436,-4.9467401746008943e-14,4.9467401746008943e-14,-3.1148154493098046,48,9.5856252665779e-13
random_newton,"Newton (regularizado, Armijo)",-43.05598353241289,-69.27732096158827,-1.0339757656912846e-25,0.0,-3.1148154493098046,21,1.4167613782567387e-24
random_newton,"Newton (regularizado, Armijo)",-76.90198726692901,-95.77039673271199,-3.2311742677852644e-27,-3.2311742677852644e-27,-3.1148154493098046,71,6.26125986180337e-26
random_newton,"Newton (regularizado, Armijo)",-88.92091816714797,-65.07170581282946,1.2924697071141057e-26,0.0,-3.1148154493098046,50,1.7709517228209234e-25
random_newton,"Newton (regularizado, Armijo)",-89.32361347456492,18.228763222194246,5.293955920339377e-23,-5.293955920339377e-23,-3.1148154493098046,21,1.0258448157578641e-21
random_newton,"Newton (regularizado, Armijo)",36.14290535990128,-21.273908633594345,-105.7266359777591,105.7266359777591,-1.5574300892720387,200,2.991454067750934e-07
random_newton,"Newton (regularizado, Armijo)",-36.40178060959012,0.9052474044460155,2.6458447994928518e-14,2.6458447994928518e-14,-3.1148154493098046,13,5.127028278478087e-13
random_newton,"Newton (regularizado, Armijo)",75.00098844692172,70.22632536444121,2.328811209357292e-19,2.329075907153309e-19,-3.1148154493098046,38,4.512947813009855e-18
random_newton,"Newton (regularizado, Armijo)",-91.30498759744161,-63.70031808069518,1.5245919659384339e-15,1.5245919659384339e-15,-3.1148154493098046,51,2.9543025819220846e-14
random_newton,"Newton (regularizado, Armijo)",-52.6510257791208,-50.122484833557635,-3.2311742677852644e-27,0.0,-3.1148154493098046,17,4.4273793070523086e-26
random_newton,"Newton (regularizado, Armijo)",14.246530348554543,-16.747514859361544,-8.271806125530277e-25,8.271806125530277e-25,-3.1148154493098046,19,1.6028825246216627e-23
random_newton,"Newton (regularizado, Armijo)",-90.1491760144812,-25.27717230808568,-3.4461006063449175e-18,-3.4461006063449175e-18,-3.1148154493098046,22,6.677736828175816e-17
random_newton,"Newton (regularizado, Armijo)",4.750589743527442,-79.66561941925681,-3.7059203904406257e-13,3.705920356559308e-13,-3.1148154493098046,16,7.181206757238497e-12
random_newton,"Newton (regularizado, Armijo)",66.69171075771195,-89.60762670697915,-8.517471091222441e-16,8.517471091222441e-16,-3.1148154493098046,52,1.650486648127943e-14
random_newton,"Newton (regularizado, Armijo)",84.96837380361242,-80.1773716840249,-9.582060215814273e-21,9.582060215814273e-21,-3.1148154493098046,57,1.856779116521734e-19
random_newton,"Newton (regularizado, Armijo)",68.71499031955054,80.53062878552342,-8.056977394282905e-18,-8.056977394282905e-18,-3.1148154493098046,52,1.5612537419982084e-16
random_newton,"Newton (regularizado, Armijo)",95.91413611731855,60.40517605471871,-3.308722450212111e-24,-3.308722450212111e-24,-3.1148154493098046,47,6.411530098486651e-23
random_newton,"Newton (regularizado, Armijo)",55.89550815426577,28.49665519910954,-1.1884931041161902e-20,-1.1884931041161902e-20,-3.1148154493098046,15,2.303021611376405e-19
random_newton,"Newton (regularizado, Armijo)",55.79927091562581,-73.08955831737059,-3.407984123718474e-22,3.407984123718474e-22,-3.1148154493098046,34,6.603876001441251e-21
random_newton,"Newton (regularizado, Armijo)",7.213607189527465,2.8445740380828965,-1922.3711638546629,-1922.3711638546629,-1.5574077923045428,8,4.976720122374774e-11
random_newton,"Newton (regularizado, Armijo)",71.5144288245115,-7.440126881296834,-1.0339757656912846e-25,1.0339757656912846e-25,-3.1148154493098046,17,2.0036031557770783e-24
random_newton,"Newton (regularizado, Armijo)",-22.98210077992931,27.912654247422026,5.160560225133358e-13,-5.160560225133358e-13,-3.1148154493098046,10,9.999958505547805e-12
random_newton,"Newton (regularizado, Armijo)",-46.70733649983079,-72.04631780920863,1.528894469794012e-19,1.528894469794012e-19,-3.1148154493098046,23,2.9626398279087113e-18
random_newton,"Newton (regularizado, Armijo)",-4.424545195250843,-16.622126281023,197.1868374164172,197.1868374164172,-1.5574141542166735,200,4.6112180274621774e-08
random_newton,"Newton (regularizado, Armijo)",-53.48601189422526,-26.497637976974403,-1.0431665907061245e-12,-1.0431665907061245e-12,-3.1148154493098046,18,2.021412824644527e-11
random_newton,"Newton (regularizado, Armijo)",-26.721510034750523,-34.500887117490905,-2.6469779601696886e-23,-2.481541837659083e-23,-3.1148154493098046,9,4.97152044851823e-22
random_newton,"Newton (regularizado, Armijo)",-24.10718405461421,37.14866909118908,2.2499312661442353e-20,-2.2499312661442353e-20,-3.1148154493098046,14,4.359840466970922e-19
random_newton,"Newton (regularizado, Armijo)",-40.62470508574294,89.7715853430681,-1.8158268806764064e-20,1.8171503696564912e-20,-3.1148154493098046,33,3.5199302576403874e-19
random_newton,"Newton (regularizado, Armijo)",83.26960390763557,-3.8179143399842843,-2.871018174718451e-17,2.8710075868066103e-17,-3.1148154493098046,23,5.563351346379349e-16
random_newton,"Newton (regularizado, Armijo)",-34.32775899906224,7.086957966000625,1604.9366412475456,-1604.9366412475456,-1.557407821711303,8,8.552266890524432e-11
random_newton,"Newton (regularizado, Armijo)",69.71209775472491,30.517468112020396,-3.4787939605265654e-16,-3.4787939605265654e-16,-3.1148154493098046,21,6.7410889006177596e-15
random_newton,"Newton (regularizado, Armijo)",60.878365589415495,6.544455213148041,3.341809674714232e-22,3.341809674714232e-22,-3.1148154493098046,14,6.4756453994715174e-21
random_newton,"Newton (regularizado, Armijo)",26.58352585352415,-42.368877163507655,4.1359030627651384e-25,-4.1359030627651384e-25,-3.1148154493098046,14,8.014412623108313e-24
random_newton,"Newton (regularizado, Armijo)",46.97863246205816,-59.51908137485633,0.0,0.0,-3.1148154493098046,22,0.0
random_newton,"Newton (regularizado, Armijo)",38.95962576369965,72.14381366517881,-2.131928951410421e-12,-2.131928964962948e-12,-3.1148154493098046,21,4.131179598449833e-11
random_newton,"Newton (regularizado, Armijo)",-73.57943253969121,22.875948108383966,4.632211430296955e-23,-4.632211430296955e-23,-3.1148154493098046,22,8.976142137881311e-22
random_newton,"Newton (regularizado, Armijo)",-80.98085035401309,45.14312565428537,-2.0679515313825692e-25,2.0679515313825692e-25,-3.1148154493098046,33,4.007206311554157e-24
random_newton,"Newton (regularizado, Armijo)",-83.10135623529595,87.1879645401252,-8.761497048161669e-20,8.761497048161669e-20,-3.1148154493098046,64,1.6977731700792651e-18
random_newton,"Newton (regularizado, Armijo)",-72.51841399243958,91.77604918181606,-2.0032328186124666e-12,2.003232811836203e-12,-3.1148154493098046,56,3.881796579300147e-11
random_newton,"Newton (regularizado, Armijo)",60.176835217019345,18.736400893270826,-5.091197408590379e-19,-5.091197408590379e-19,-3.1148154493098046,18,9.86554959314338e-18
random_newton,"Newton (regularizado, Armijo)",56.52482092590938,59.022967796617166,4.1359030627651384e-25,4.1359030627651384e-25,-3.1148154493098046,19,8.014412623108313e-24
random_newton,"Newton (regularizado, Armijo)",89.20541256346607,-49.323329232162564,2.0679515313825692e-25,0.0,-3.1148154493098046,35,2.8335227565134775e-24
random_newton,"Newton (regularizado, Armijo)",18.015179071661834,-80.99016048711975,3.2311742677852644e-27,0.0,-3.1148154493098046,22,4.4273793070523086e-26
random_newton,"Newton (regularizado, Armijo)",23.233140004824264,-65.74173918144224,-3.764002659361297e-18,3.764002659361297e-18,-3.1148154493098046,16,7.293756640038414e-17
random_newton,"Newton (regularizado, Armijo)",12.990122294488373,14.486102806769935,-2.5127973534127667e-17,-2.5127973534127667e-17,-3.1148154493098046,60,4.869213451787333e-16
random_newton,"Newton (regularizado, Armijo)",-6.802969403754531,4.526355102624564,-2.2570781066366934e-19,2.2568134088406765e-19,-3.1148154493098046,11,4.373432918299247e-18
random_newton,"Newton (regularizado, Armijo)",52.78467800131759,59.84894330241332,-5.328366633821583e-20,-5.328366633821583e-20,-3.1148154493098046,22,1.0325128070602903e-18
random_newton,"Newton (regularizado, Armijo)",-1.5693568849141712,19.918688304522462,-311.05497355694365,-311.05497355694365,-1.5574103084887727,200,1.1747387990738848e-08
random_newton,"Newton (regularizado, Armijo)",86.24724713802036,-76.05328229977545,3.9362383388559866e-14,-3.936238508262576e-14,-3.1148154493098046,56,7.627509259911513e-13
random_newton,"Newton (regularizado, Armijo)",-76.5792868199779,-82.45819761784631,2.6438545261766883e-18,2.643801586617485e-18,-3.1148154493098046,51,5.1231203023923285e-17
random_newton,"Newton (regularizado, Armijo)",31.57265700810555,-16.278339841924108,-1335.543644814079,1335.543644814079,-1.5574078648148018,200,1.4841596817567831e-10
random_newton,"Newton (regularizado, Armijo)",54.86428322836866,34.24628266171851,-2.1178956686822813e-13,-2.1178956686822813e-13,-3.1148154493098046,12,4.10398636620018e-12
random_newton,"Newton (regularizado, Armijo)",-33.27244833435236,79.67330947230715,6.870646765281055e-15,-6.870647612314002e-15,-3.1148154493098046,24,1.3313707000184968e-13
random_newton,"Newton (regularizado, Armijo)",52.50642941413045,-45.893011817964855,2.3174292041285623e-20,-2.3174292041285623e-20,-3.1148154493098046,23,4.490635680980051e-19
random_newton,"Newton (regularizado, Armijo)",-27.161596445589197,-37.11200395914742,-5.709531460086018e-20,-5.709531460086018e-20,-3.1148154493098046,14,1.1063736337948565e-18
random_newton,"Newton (regularizado, Armijo)",-68.47767027500007,-70.44332549156167,-6.769809186976325e-13,-6.769809153095007e-13,-3.1148154493098046,36,1.3118306508879907e-11
random_newton,"Newton (regularizado, Armijo)",87.22549267514881,-12.419192560249343,-1.2459325258518724e-19,1.2461972236478894e-19,-3.1148154493098046,19,2.4145822487098924e-18
random_newton,"Newton (regularizado, Armijo)",-23.336035444518032,45.93714173547559,2.3326681908232734e-13,-2.3326682247045913e-13,-3.1148154493098046,17,4.5201653051625984e-12
random_newton,"Newton (regularizado, Armijo)",10.598613050579985,87.22799736769244,-1.0339757656912846e-25,-1.0339757656912846e-25,-3.1148154493098046,18,2.0036031557770783e-24
random_newton,"Newton (regularizado, Armijo)",56.06029878187843,-4.126087175091925,-1.3234889800848443e-23,1.2407709188295415e-23,-3.1148154493098046,16,2.485760224259115e-22
random_newton,"Newton (regularizado, Armijo)",-24.728105303834752,97.3263089848644,-1.4715291634412146e-16,1.4715291634412146e-16,-3.1148154493098046,25,2.8514792836731897e-15
random_newton,"Newton (regularizado, Armijo)",43.55204720072868,90.23893200076822,2.6469779601696886e-23,2.6469779601696886e-23,-3.1148154493098046,32,5.129224078789321e-22
random_newton,"Newton (regularizado, Armijo)",-76.30428455659172,70.10673583815651,3.9670152809944716e-17,-3.9670152809944716e-17,-3.1148154493098046,39,7.68714760998524e-16
random_newton,"Newton (regularizado, Armijo)",27.41477679824152,-75.61566433297749,0.0,-2.0679515313825692e-25,-3.1148154493098046,22,2.8335227565134775e-24
random_newton,"Newton (regularizado, Armijo)",17.65159999384413,37.21927302108975,-6.462348535570529e-27,-6.462348535570529e-27,-3.1148154493098046,23,1.252251972360674e-25
random_newton,"Newton (regularizado, Armijo)",-97.53946282227943,-9.136407631650684,-8.547633934474167e-16,-8.547633934474167e-16,-3.1148154493098046,23,1.6563315015502054e-14
random_newton,"Newton (regularizado, Armijo)",65.07990223926424,-40.92819493118203,1.3069453678337837e-22,-1.3069453678337837e-22,-3.1148154493098046,21,2.5325543889022273e-21
random_newton,"Newton (regularizado, Armijo)",-8.290383640289775,-11.537174586421358,-3.0188994546939164e-14,-3.018899285287327e-14,-3.1148154493098046,12,5.849920767381511e-13
random_newton,"Newton (regularizado, Armijo)",-39.61452171150168,83.68837910311083,-4.963083675318166e-23,4.963083675318166e-23,-3.1148154493098046,24,9.617295147729976e-22
random_newton,"Newton (regularizado, Armijo)",56.258807086303165,-77.8823178007779,2.373028294320404e-12,-2.373028294320404e-12,-3.1148154493098046,33,4.5983737114668977e-11
random_newton,"Newton (regularizado, Armijo)",99.40693156751462,75.84000486154906,0.0,0.0,-3.1148154493098046,75,0.0
random_newton,"Newton (regularizado, Armijo)",-43.21831242719221,67.37931593218764,3.1385217673731997e-19,-3.1385217673731997e-19,-3.1148154493098046,27,6.081720990220497e-18
random_newton,"Newton (regularizado, Armijo)",-78.71609362572343,99.82094609484773,1.1911400820763599e-22,-1.1911400820763599e-22,-3.1148154493098046,78,2.3081508354551943e-21
random_newton,"Newton (regularizado, Armijo)",33.136947221307366,30.02500311175939,-3.2311742677852644e-27,0.0,-3.1148154493098046,11,4.4273793070523086e-26
random_newton,"Newton (regularizado, Armijo)",-81.91185460317345,79.40667977932506,9.926887328641498e-17,-9.926887328641498e-17,-3.1148154493098046,55,1.9235985444409384e-15
random_newton,"Newton (regularizado, Armijo)",-94.20009935910612,-51.83438839177059,2.584773978105701e-20,2.584773978105701e-20,-3.1148154493098046,41,5.008687312937772e-19
random_newton,"Newton (regularizado, Armijo)",-71.395624966673,55.35358813844371,-1.624637568437481e-15,1.624637568437481e-15,-3.1148154493098046,33,3.148167555879858e-14
random_newton,"Newton (regularizado, Armijo)",-60.359154557420425,82.12764542617705,6.462348535570529e-27,-6.462348535570529e-27,-3.1148154493098046,35,1.252251972360674e-25
random_newton,"Newton (regularizado, Armijo)",31.253807865498032,-92.76745790106075,7.982120857569306e-18,-7.982120857569306e-18,-3.1148154493098046,31,1.5467482963033924e-16
random_newton,"Newton (regularizado, Armijo)",-98.91403317425991,-89.66841659712021,-3.044024654195142e-22,-3.044024654195142e-22,-3.1148154493098046,94,5.898607690607718e-21
random_newton,"Newton (regularizado, Armijo)",21.18503552954553,60.29636217188306,-6.452008777913616e-22,-6.452008777913616e-22,-3.1148154493098046,17,1.2502483692048969e-20
random_newton,"Newton (regularizado, Armijo)",-52.289435874522304,69.88176858461458,2.5747430310854233e-12,-2.5747430243091597e-12,-3.1148154493098046,29,4.989249677588267e-11
random_newton,"Newton (regularizado, Armijo)",-88.55361196934793,60.19277072833523,7.484806638412625e-18,-7.484806638412625e-18,-3.1148154493098046,44,1.4503804343110985e-16
random_newton,"Newton (regularizado, Armijo)",85.55908603445607,54.42167982087611,-9.964365148425712e-14,-9.964364979019123e-14,-3.1148154493098046,40,1.930860852782305e-12
random_newton,"Newton (regularizado, Armijo)",39.62415679572743,67.5960437310766,-1.6155871338926322e-27,0.0,-3.1148154493098046,24,2.2136896535261543e-26
random_newton,"Newton (regularizado, Armijo)",-91.96974009058671,-59.64357785618893,-2.5849394142282115e-26,-2.5849394142282115e-26,-3.1148154493098046,53,5.009007889442696e-25
random_newton,"Newton (regularizado, Armijo)",-75.01526413887139,0.9061980385973101,-6.675233723250646e-17,6.675254899074327e-17,-3.1148154493098046,14,1.2935061933974017e-15
random_newton,"Newton (regularizado, Armijo)",49.0376256657689,26.00236891527973,-2.889176443525215e-20,-2.8904999325053e-20,-3.1148154493098046,17,5.599830534835965e-19
random_newton,"Newton (regularizado, Armijo)",70.226219952387,-68.95740151178182,3.143286327701505e-23,-2.9778502051908996e-23,-3.1148154493098046,36,5.932831003155573e-22
random_newton,"Newton (regularizado, Armijo)",46.92421838703231,-61.39170182621918,0.0,-2.0679515313825692e-25,-3.1148154493098046,23,2.8335227565134775e-24
